-0.007955264,-19.8555907782,1506365255.4243,Time Diff,X dist,Y dist
0.3995425905,-4.8598993101,1506365311.87409,0.021242857,0.3805071156,0.2249232762
0.8816019575,-5.1105825304,1506365311.8941,0.0200121403,0.482059367,0.2506832202
0.8072820474,-5.4682363369,1506365311.91408,0.0199830532,0.0743199102,0.3576538066
1.0336451517,-5.6697999619,1506365311.9341,0.0200209618,0.2263631044,0.2015636249
1.5900326552,-5.7207263927,1506365311.95534,0.0212409496,0.5563875035,0.0509264308
2.0740062993,-5.8006540246,1506365311.97658,0.0212368965,0.4839736441,0.0799276319
1.9188001574,-5.505772746,1506365311.99534,0.018761158,0.1552061418,0.2948812786
1.969954065,-5.5144424332,1506365312.01532,0.0199790001,0.0511539076,0.0086696872
2.4297710289,-5.5195214247,1506365312.03658,0.0212638378,0.4598169639,0.0050789915
2.0988404699,-5.6484467874,1506365312.05659,0.0200021267,0.330930559,0.1289253628
2.2731033863,-5.7261569527,1506365312.07659,0.0199990273,0.1742629165,0.0777101652
2.0414302461,-6.4135248562,1506365312.09658,0.0199990273,0.2316731403,0.6873679036
1.8924166084,-6.7846742535,1506365312.11909,0.0225009918,0.1490136377,0.3711493973
1.7933764929,-7.1326362062,1506365312.13783,0.0187449455,0.0990401155,0.3479619527
1.8208988378,-7.7868582193,1506365312.15782,0.0199918747,0.0275223449,0.6542220131
1.5252956673,-8.664911088,1506365312.17783,0.0200121403,0.2956031706,0.8780528687
1.7560873487,-9.0474795621,1506365312.19908,0.0212459564,0.2307916815,0.382568474
1.8417753994,-9.8069686026,1506365312.22159,0.0225069523,0.0856880507,0.7594890405
1.8417753994,-9.8069686026,1506365312.23908,0.0174939632,0,0
1.5930083826,-10.3946354052,1506365312.26033,0.0212512016,0.2487670169,0.5876668026
1.5456070128,-10.9823446703,1506365312.28033,0.0199999809,0.0474013698,0.5877092651
1.8549602503,-11.2380956943,1506365312.30033,0.0199999809,0.3093532375,0.255751024
1.4466442485,-11.719854866,1506365312.32158,0.0212478638,0.4083160019,0.4817591717
1.6774658008,-12.327978133,1506365312.34158,0.0199990273,0.2308215524,0.608123267
2.0360171078,-12.5464019722,1506365312.36408,0.0225040913,0.358551307,0.2184238391
2.0913791628,-13.0654793232,1506365312.38283,0.0187468529,0.055362055,0.5190773511
2.0681534818,-13.4801003192,1506365312.40283,0.020001173,0.0232256811,0.414620996
2.4790192947,-14.1457213053,1506365312.42408,0.0212528706,0.4108658129,0.6656209861
2.5082540996,-14.3888882446,1506365312.44658,0.022495985,0.0292348049,0.2431669393
2.5369061526,-14.7299952701,1506365312.46658,0.020001173,0.028652053,0.3411070255
2.6170681005,-14.8700157899,1506365312.48532,0.0187418461,0.0801619479,0.1400205197
2.5179232707,-15.283753502,1506365312.50408,0.0187590122,0.0991448298,0.4137377121
2.4887383375,-15.3477044173,1506365312.52781,0.0237269402,0.0291849332,0.0639509153
2.8498611626,-15.296101552,1506365312.54782,0.0200071335,0.3611228251,0.0516028653
2.5451571197,-15.7225672769,1506365312.57533,0.0275139809,0.3047040429,0.4264657248
2.6705925888,-15.5925841935,1506365312.59533,0.0200030804,0.1254354691,0.1299830833
2.7681218813,-15.6978924782,1506365312.61658,0.0212450027,0.0975292925,0.1053082846
2.4352106364,-15.767797838,1506365312.63657,0.0199959278,0.3329112449,0.0699053599
2.5905836017,-15.8434501479,1506365312.65531,0.0187320709,0.1553729653,0.0756523099
2.7450263829,-15.6436613395,1506365312.67783,0.02252388,0.1544427812,0.1997888085
2.3111604494,-15.5505300744,1506365312.69659,0.0187549591,0.4338659335,0.0931312651
2.3101154386,-15.3624185099,1506365312.72783,0.0312411785,0.0010450108,0.1881115645
2.0575743032,-15.3095669001,1506365312.74658,0.0187587738,0.2525411354,0.0528516098
2.1837534812,-15.0456270721,1506365312.76659,0.0200002193,0.126179178,0.263939828
2.4351853164,-14.8404333928,1506365312.78783,0.0212438107,0.2514318353,0.2051936793
2.2035197155,-14.6332016332,1506365312.80781,0.0199790001,0.231665601,0.2072317595
2.0525136398,-13.8812792505,1506365312.84037,0.0325620174,0.1510060757,0.7519223827
1.7171350752,-13.5325587501,1506365312.85913,0.0187621117,0.3353785646,0.3487205005
1.6046272539,-13.0731880937,1506365312.87913,0.0199949741,0.1125078213,0.4593706564
1.5781023151,-12.7485058556,1506365312.89912,0.01998806,0.0265249388,0.3246822381
1.4013190122,-12.6338951972,1506365312.92163,0.0225129128,0.1767833029,0.1146106585
0.9650601547,-12.3110254699,1506365312.94163,0.0200059414,0.4362588575,0.3228697273
0.658100787,-12.001499703,1506365312.96165,0.0200181007,0.3069593677,0.3095257669
0.4756311234,-11.5052905851,1506365312.98161,0.0199570656,0.1824696636,0.4962091179
0.6261129596,-11.2094940523,1506365313.00043,0.0188248158,0.1504818362,0.2957965328
0.6764005037,-11.0735407421,1506365313.02164,0.0212061405,0.0502875441,0.1359533102
0.3679415666,-10.7934214645,1506365313.04288,0.0212409496,0.3084589371,0.2801192776
0.3916805378,-10.6535958411,1506365313.06161,0.0187280178,0.0237389712,0.1398256233
0.3391643255,-10.4210212475,1506365313.08165,0.0200409889,0.0525162123,0.2325745936
0.4398426244,-10.1965550326,1506365313.10413,0.0224750042,0.1006782989,0.2244662149
-0.2754052117,-9.6868053303,1506365313.12425,0.0201280117,0.7152478361,0.5097497023
-0.3532189628,-9.5758228548,1506365313.14425,0.0200009346,0.0778137512,0.1109824755
-0.4619053749,-9.0157885496,1506365313.17289,0.0286309719,0.1086864121,0.5600343052
-0.6684137634,-9.0835816987,1506365313.19534,0.0224561691,0.2065083885,0.0677931491
-0.3043201685,-9.1444695083,1506365313.22425,0.028911829,0.3640935949,0.0608878096
-0.738030206,-9.1020075877,1506365313.24418,0.0199241638,0.4337100375,0.0424619207
-0.1267538989,-9.1441315372,1506365313.26663,0.0224528313,0.6112763071,0.0421239495
-0.4813672329,-9.193014525,1506365313.28663,0.0199961662,0.3546133339,0.0488829877
-0.408333733,-9.1252899921,1506365313.30539,0.0187649727,0.0730334999,0.0677245329
-0.0789378774,-9.0346066853,1506365313.32539,0.0200009346,0.3293958556,0.0906833067
0.3531871472,-8.8759536076,1506365313.34539,0.0199999809,0.4321250246,0.1586530777
0.9145040878,-8.8958169989,1506365313.36538,0.0199840069,0.5613169405,0.0198633913
0.9412152322,-8.9952565864,1506365313.38658,0.0212030411,0.0267111445,0.0994395876
0.8382606653,-8.9042011238,1506365313.40671,0.0201280117,0.1029545669,0.0910554627
0.8888662773,-8.8852802537,1506365313.42661,0.0199010372,0.050605612,0.01892087
1.1948066283,-8.4591578981,1506365313.44662,0.0200119019,0.305940351,0.4261223556
1.2978228982,-8.669425698,1506365313.46661,0.0199890137,0.1030162699,0.2102677999
1.3693492692,-8.7380320591,1506365313.48661,0.0199980736,0.071526371,0.068606361
1.5973054003,-8.8213138685,1506365313.50925,0.0226390362,0.2279561311,0.0832818094
1.8464491446,-8.9250704543,1506365313.52789,0.0186429024,0.2491437443,0.1037565858
1.7230670215,-8.4470878899,1506365313.55034,0.0224490166,0.1233821232,0.4779825644
1.7230670215,-8.4470878899,1506365313.56784,0.0175020695,0,0
1.2922323066,-8.3546461141,1506365313.58923,0.0213918686,0.4308347149,0.0924417758
1.3203712954,-8.2303203433,1506365313.60923,0.0199980736,0.0281389888,0.1243257708
1.2961162623,-8.5128264244,1506365313.6316,0.0223670006,0.0242550331,0.2825060812
1.1667110164,-8.4808024354,1506365313.65035,0.0187518597,0.1294052459,0.032023989
1.0379816708,-8.5619524209,1506365313.66922,0.0188660622,0.1287293455,0.0811499855
1.040337298,-9.0775311977,1506365313.69031,0.0210969448,0.0023556272,0.5155787767
1.0399592406,-9.2010565323,1506365313.7116,0.0212910175,0.0003780574,0.1235253346
0.6851550515,-9.3077408614,1506365313.73168,0.0200810432,0.354804189,0.1066843291
0.2299059183,-9.6308495605,1506365313.7516,0.0199120045,0.4552491332,0.3231086991
-0.3046332094,-10.0808850422,1506365313.77037,0.018777132,0.5345391278,0.4500354817
-0.4819748533,-10.3495496,1506365313.79031,0.0199408531,0.1773416439,0.2686645579
-0.401425996,-10.9355497245,1506365313.81165,0.0213320255,0.0805488573,0.5860001245
-0.6055791454,-11.101975645,1506365313.83158,0.0199329853,0.2041531494,0.1664259205
-1.341480224,-11.6203581453,1506365313.85156,0.0199761391,0.7359010787,0.5183825003
-1.5121782665,-12.0656202728,1506365313.87156,0.0200049877,0.1706980425,0.4452621275
-1.6313603442,-12.5356986527,1506365313.89536,0.0237998962,0.1191820777,0.4700783798
-1.6752731835,-12.8013961919,1506365313.91424,0.0188839436,0.0439128393,0.2656975393
-1.9769028811,-13.1790534178,1506365313.93287,0.01862216,0.3016296976,0.3776572259
-2.155494733,-13.4771448272,1506365313.95428,0.0214087963,0.1785918519,0.2980914094
-2.1317619418,-13.4414322539,1506365313.97424,0.019963026,0.0237327912,0.0357125733
-2.7548477456,-13.5502385814,1506365313.99422,0.019985199,0.6230858038,0.1088063275
-2.9150595186,-13.8814908183,1506365314.01422,0.0200009346,0.160211773,0.3312522368
-2.5409320078,-13.78153521,1506365314.04426,0.0300309658,0.3741275108,0.0999556083
-2.5347977287,-13.9168499633,1506365314.06658,0.0223209858,0.0061342791,0.1353147533
-2.9587289759,-14.0327219154,1506365314.08531,0.0187330246,0.4239312472,0.1158719522
-3.075685666,-14.2822515696,1506365314.13155,0.0462398529,0.11695669,0.2495296542
-3.7124106191,-14.6287673419,1506365314.14919,0.0176432133,0.6367249531,0.3465157722
-4.070732777,-14.8536905347,1506365314.16656,0.0173718929,0.358322158,0.2249231928
-4.1509031828,-14.8790799481,1506365314.18656,0.0199990273,0.0801704057,0.0253894134
-4.5688991369,-14.659865324,1506365314.20655,0.0199890137,0.4179959541,0.219214624
-4.5445840584,-14.4288234161,1506365314.22655,0.0199990273,0.0243150785,0.2310419079
-4.6676033291,-14.5112374048,1506365314.24781,0.0212638378,0.1230192707,0.0824139887
-4.3852801162,-14.5737485379,1506365314.26783,0.0200121403,0.2823232129,0.0625111331
-4.9175547483,-14.2214429497,1506365314.28782,0.0199899673,0.5322746321,0.3523055882
-5.1257471145,-14.2040381682,1506365314.30919,0.0213730335,0.2081923662,0.0174047815
-5.3050263545,-14.3301239083,1506365314.33031,0.0211150646,0.17927924,0.12608574
-5.27248495,-14.375173358,1506365314.35032,0.0200119019,0.0325414044,0.0450494497
-5.2783750233,-14.615650055,1506365314.36919,0.01887393,0.0058900733,0.240476697
-5.6106123097,-14.6872157961,1506365314.38919,0.0200021267,0.3322372864,0.0715657412
-5.2726065294,-14.7130977836,1506365314.41031,0.0211148262,0.3380057803,0.0258819875
-5.5449857578,-15.2745340326,1506365314.44033,0.0300180912,0.2723792284,0.5614362489
-5.5867215034,-15.5791849004,1506365314.46032,0.0199930668,0.0417357456,0.3046508678
-5.518603911,-15.7274873232,1506365314.48281,0.0224909782,0.0681175924,0.1483024227
-5.2121981795,-16.2407019216,1506365314.5128,0.0299918652,0.3064057315,0.5132145984
-5.2245013133,-16.4930472799,1506365314.53281,0.0200080872,0.0123031338,0.2523453583
-5.1669067622,-16.2021748662,1506365314.55282,0.0200059414,0.0575945512,0.2908724137
-5.4037673968,-16.5122187457,1506365314.57281,0.0199940205,0.2368606346,0.3100438794
-5.4614089838,-16.4465530663,1506365314.59282,0.0200121403,0.057641587,0.0656656793
-5.3618351729,-15.7708156044,1506365314.61532,0.022495985,0.0995738109,0.6757374619
-5.3324644393,-15.4494533087,1506365314.63419,0.0188729763,0.0293707335,0.3213622957
-5.1325221528,-15.1843546547,1506365314.65655,0.022356987,0.1999422866,0.265098654
-5.0026678816,-14.8941158355,1506365314.67549,0.0189430714,0.1298542712,0.2902388192
-5.1944384454,-13.7896380603,1506365314.70425,0.0287559032,0.1917705638,1.1044777752
-4.6984887144,-12.7093261555,1506365314.73423,0.0299799442,0.495949731,1.0803119049
-4.8208239917,-12.1927847748,1506365314.75659,0.0223670006,0.1223352773,0.5165413806
-4.6022401898,-10.2996238797,1506365314.7766,0.020001173,0.2185838019,1.8931608951
-4.501613026,-9.3288008538,1506365314.79547,0.018876791,0.1006271638,0.9708230259
-4.083644037,-8.6112450764,1506365314.81548,0.0200071335,0.417968989,0.7175557774
-4.2984312087,-7.6502649434,1506365314.83922,0.0237438679,0.2147871717,0.960980133
-4.2445519234,-6.7289461265,1506365314.85798,0.0187520981,0.0538792854,0.9213188169
-3.5890690807,-6.25325232,1506365314.87785,0.0198729038,0.6554828427,0.4756938065
-2.9939215533,-6.096168886,1506365314.89919,0.0213410854,0.5951475273,0.157083434
-3.3240020533,-5.9175909764,1506365314.91915,0.019963026,0.3300805,0.1785779096
-2.6396117068,-5.1773961718,1506365314.94803,0.0288779736,0.6843903465,0.7401948046
-2.6884062347,-5.0397474311,1506365314.96925,0.0212221146,0.0487945279,0.1376487408
-2.094894761,-4.5864324389,1506365314.98923,0.0199759007,0.5935114737,0.4533149922
-2.2765228089,-4.6305280852,1506365315.01032,0.0210878849,0.1816280479,0.0440956463
-1.8949522215,-4.5658694427,1506365315.03048,0.020165205,0.3815705874,0.0646586426
-1.9266659552,-4.3161999114,1506365315.05044,0.0199627876,0.0317137336,0.2496695313
-1.9799502573,-4.5066978748,1506365315.07044,0.0199930668,0.0532843022,0.1904979634
-1.7736444993,-4.6104023605,1506365315.09044,0.0200009346,0.206305758,0.1037044857
-1.5709669205,-4.4771565811,1506365315.11043,0.0199940205,0.2026775788,0.1332457794
-1.3655713035,-4.9317559873,1506365315.13167,0.021241188,0.205395617,0.4545994062
-1.3366209132,-5.1580239666,1506365315.15167,0.0199999809,0.0289503903,0.2262679793
-1.3830157196,-5.469050605,1506365315.17291,0.0212368965,0.0463948064,0.3110266384
-0.9746457916,-5.6520268212,1506365315.20418,0.0312731266,0.408369928,0.1829762162
-1.0008518113,-5.9135622309,1506365315.22293,0.018750906,0.0262060197,0.2615354097
-1.0968631211,-5.7381928932,1506365315.24418,0.0212500095,0.0960113098,0.1753693377
-0.6929395197,-5.8236636913,1506365315.26293,0.0187489986,0.4039236014,0.0854707982
-0.4664349465,-5.8399666018,1506365315.28532,0.022382021,0.2265045732,0.0163029105
-0.7224576271,-5.9585773474,1506365315.30418,0.0188679695,0.2560226806,0.1186107457
-0.7444723146,-5.9358448571,1506365315.32655,0.0223670006,0.0220146876,0.0227324904
-1.2041528584,-6.0233863189,1506365315.34544,0.0188879967,0.4596805438,0.0875414619
-1.1003148453,-6.1598405705,1506365315.36668,0.021239996,0.103838013,0.1364542516
-0.948233157,-6.0511919846,1506365315.39918,0.0325059891,0.1520816883,0.1086485859
-1.4824767869,-6.0125782782,1506365315.42669,0.0275030136,0.5342436299,0.0386137064
-1.3808696357,-5.8296209073,1506365315.44544,0.018750906,0.1016071512,0.1829573708
-1.6122858868,-5.6309674014,1506365315.46668,0.0212440491,0.2314162511,0.1986535059
-1.6615313686,-5.4100348458,1506365315.48542,0.0187330246,0.0492454818,0.2209325556
-1.4076640151,-5.0109089618,1506365315.50544,0.0200209618,0.2538673535,0.3991258841
-1.4570214414,-5.1656374749,1506365315.52544,0.0199990273,0.0493574263,0.1547285132
-1.4325358552,-5.2382477766,1506365315.54669,0.021253109,0.0244855862,0.0726103017
-1.7348893187,-4.9887891504,1506365315.56676,0.020072937,0.3023534635,0.2494586262
-1.5062280401,-5.2130749406,1506365315.58673,0.0199680328,0.2286612786,0.2242857902
-1.4055018111,-5.0269703173,1506365315.60672,0.01998806,0.100726229,0.1861046233
-1.6402004615,-4.69902943,1506365315.63793,0.0312168598,0.2346986505,0.3279408873
-1.969737575,-4.737421887,1506365315.65793,0.0199980736,0.3295371135,0.0383924569
-2.2244714442,-4.8748884523,1506365315.67792,0.0199890137,0.2547338692,0.1374665653
-1.6950545477,-4.8158856484,1506365315.69918,0.0212609768,0.5294168965,0.0590028039
-1.9666565652,-5.2194287935,1506365315.71918,0.0199999809,0.2716020175,0.4035431451
-2.193154488,-5.3102855651,1506365315.73918,0.0199980736,0.2264979228,0.0908567716
-2.0898172545,-5.4152641066,1506365315.75918,0.0199978352,0.1033372335,0.1049785415
-2.5459620652,-5.1448549929,1506365315.77918,0.0200030804,0.4561448107,0.2704091137
-2.5265306237,-5.327133017,1506365315.79918,0.0199990273,0.0194314415,0.1822780241
-2.2229101151,-5.411556249,1506365315.81927,0.0200848579,0.3036205087,0.084423232
-1.9950061313,-5.6696784932,1506365315.83921,0.019947052,0.2279039838,0.2581222441
-2.5815082503,-5.5740158576,1506365315.87047,0.0312581062,0.586502119,0.0956626356
-2.7808130391,-5.756935986,1506365315.89047,0.0199968815,0.1993047888,0.1829201284
-2.963632623,-5.8071340145,1506365315.91299,0.0225241184,0.1828195838,0.0501980285
-3.1520861288,-5.9224641165,1506365315.93173,0.0187399387,0.1884535058,0.1153301021
-2.9559180851,-6.0937002443,1506365315.95175,0.0200169086,0.1961680437,0.1712361278
-3.0739440997,-6.1213598829,1506365315.97171,0.019960165,0.1180260146,0.0276596386
-3.2352800311,-6.1078569121,1506365315.99297,0.0212650299,0.1613359314,0.0135029708
-3.3117632495,-5.9845628311,1506365316.01423,0.0212550163,0.0764832184,0.123294081
-3.4186373196,-6.0194028184,1506365316.03423,0.0199968815,0.1068740701,0.0348399873
-3.7138726442,-5.7936076078,1506365316.05423,0.0200021267,0.2952353246,0.2257952106
-3.5663103648,-6.0412656695,1506365316.08548,0.0312488079,0.1475622794,0.2476580618
-3.4610445429,-6.0644420122,1506365316.10548,0.020004034,0.105265822,0.0231763427
-3.6633610068,-6.2235377031,1506365316.12428,0.0187959671,0.202316464,0.1590956909
-3.8141317801,-6.3866134482,1506365316.14426,0.0199861526,0.1507707733,0.1630757451
-3.4829339232,-6.667446378,1506365316.16545,0.0211889744,0.3311978569,0.2808329298
-3.9602217633,-6.994971912,1506365316.18543,0.0199790001,0.4772878401,0.327525534
-3.736534271,-7.7158087715,1506365316.20543,0.0199999809,0.2236874924,0.7208368596
-3.5800493396,-8.1126517335,1506365316.22668,0.0212500095,0.1564849313,0.396842962
-3.4805362008,-8.3595517286,1506365316.24668,0.0199968815,0.0995131388,0.2468999951
-3.1464636611,-9.0114836147,1506365316.26794,0.0212631226,0.3340725397,0.651931886
-3.5500286552,-9.9196851608,1506365316.28661,0.01866889,0.403564994,0.9082015462
-3.1092656523,-10.0966934441,1506365316.30918,0.0225660801,0.4407630029,0.1770082833
-2.6995818596,-10.8114996856,1506365316.32792,0.0187499523,0.4096837926,0.7148062415
-2.7543344006,-11.203475388,1506365316.34793,0.020004034,0.054752541,0.3919757024
-2.4294026498,-11.5312616087,1506365316.36917,0.0212430954,0.3249317509,0.3277862206
-2.0778720661,-11.4160724704,1506365316.39043,0.02125597,0.3515305837,0.1151891383
-2.2653770311,-11.1332093245,1506365316.40917,0.0187458992,0.1875049651,0.2828631458
-2.7282550861,-10.9217519267,1506365316.43918,0.0300021172,0.462878055,0.2114573978
-2.6447788184,-10.5302018702,1506365316.46169,0.0225119591,0.0834762677,0.3915500565
-3.1583606509,-10.2112458453,1506365316.48043,0.0187408924,0.5135818325,0.318956025
-3.2798009284,-9.7460197412,1506365316.50166,0.0212321281,0.1214402774,0.465226104
-3.2281144148,-9.3933790342,1506365316.52168,0.020015955,0.0516865136,0.352640707
-3.7660668017,-9.2015881424,1506365316.54169,0.0200099945,0.537952387,0.1917908918
-4.2030612503,-8.7171257909,1506365316.56294,0.0212500095,0.4369944486,0.4844623515
-4.2831805898,-8.4934970754,1506365316.58169,0.0187499523,0.0801193395,0.2236287155
