5.2691346291,88.304326877,1506367125.16607,Time,X,Y
-11.559844295,31.9986781678,1506367132.665,0.0324690342,0.4913474738,0.8794871645
-12.5034398929,33.6495365365,1506367132.69378,0.0287868977,0.943595598,1.6508583687
-13.5221056014,35.9045162246,1506367132.72498,0.0311939716,1.0186657085,2.2549796881
-14.2920178606,37.3685945831,1506367132.7463,0.0213229656,0.7699122592,1.4640783585
-14.717197214,38.7590074535,1506367132.76625,0.019947052,0.4251793534,1.3904128704
-15.2341583583,40.387278073,1506367132.78625,0.0200049877,0.5169611443,1.6282706195
-15.7033008649,43.4605144554,1506367132.80631,0.0200579166,0.4691425066,3.0732363824
-16.0908460651,44.7559599431,1506367132.82881,0.0224950314,0.3875452002,1.2954454878
-16.3316916078,45.5458097779,1506367132.8575,0.0286929607,0.2408455427,0.7898498347
-16.3149468793,45.6092779923,1506367132.87759,0.0200901031,0.0167447285,0.0634682144
-16.2746151362,45.6449756014,1506367132.89874,0.0211520195,0.040331743,0.0356976091
-16.2985715383,45.2835377325,1506367132.92005,0.0213069916,0.0239564021,0.3614378689
-16.4925762387,44.7647789875,1506367132.94749,0.0274460316,0.1940047004,0.518758745
-16.3224984475,44.3355194239,1506367132.98249,0.034995079,0.1700777912,0.4292595636
-15.6426046674,43.487405333,1506367133.00998,0.027493,0.6798937801,0.8481140909
-15.7500469535,42.9844214002,1506367133.03379,0.0238118172,0.107442286,0.5029839328
-15.6419433489,41.4787700379,1506367133.06374,0.0299429893,0.1081036045,1.5056513623
-15.5808747092,40.6592543375,1506367133.09373,0.0299901962,0.0610686398,0.8195157004
-15.3885933404,39.9079734472,1506367133.1201,0.0263748169,0.1922813688,0.7512808902
-15.4168540148,39.7263788522,1506367133.14129,0.0211839676,0.0282606744,0.1815945951
-15.6913357112,39.0189627176,1506367133.1614,0.0201179981,0.2744816964,0.7074161345
-16.1194174484,38.7436253469,1506367133.18516,0.023758173,0.4280817371,0.2753373708
-15.8477626167,37.8691595172,1506367133.20377,0.0186109543,0.2716548317,0.8744658297
-15.8477626167,37.8691595172,1506367133.2239,0.0201280117,0,0
-16.0910771118,37.2291296281,1506367133.2452,0.0213000774,0.2433144951,0.6400298891
-15.9144309842,36.9624451797,1506367133.26515,0.019952774,0.1766461276,0.2666844483
-15.9213801273,36.8829881179,1506367133.28266,0.0175080299,0.0069491432,0.0794570618
-15.8594344465,36.7772161104,1506367133.30647,0.0238051414,0.0619456808,0.1057720075
-16.2028312357,36.8559685648,1506367133.34004,0.0335700512,0.3433967892,0.0787524545
-16.189157805,37.3526045838,1506367133.37633,0.0362899303,0.0136734307,0.496636019
-15.9825256941,37.5592477087,1506367133.39754,0.0212130547,0.2066321109,0.2066431249
-16.1298117026,38.3397431288,1506367133.41756,0.020015955,0.1472860086,0.7804954201
-16.1298117026,38.3397431288,1506367133.43762,0.0200660229,0,0
-16.0337784279,39.8303732974,1506367133.46641,0.0287868977,0.0960332747,1.4906301687
-15.6739503743,41.4169178281,1506367133.48634,0.0199289322,0.3598280537,1.5865445307
-16.0397639497,42.1280254935,1506367133.50635,0.0200111866,0.3658135754,0.7111076654
-15.9876612846,43.2249702951,1506367133.53142,0.025072813,0.0521026651,1.0969448016
-15.6242390776,43.4848717387,1506367133.56015,0.0287241936,0.363422207,0.2599014436
-16.1989553394,44.4436243648,1506367133.59646,0.0363178253,0.5747162618,0.9587526262
-16.2101551913,45.5828502523,1506367133.63014,0.0336740017,0.0111998519,1.1392258874
-15.8094527972,46.4382222729,1506367133.65129,0.0211479664,0.4007023941,0.8553720207
-15.7937893846,46.6905527922,1506367133.66886,0.0175731182,0.0156634127,0.2523305193
-15.847845659,46.9377954076,1506367133.69016,0.021296978,0.0540562745,0.2472426154
-15.0289718842,47.1258158774,1506367133.7126,0.0224399567,0.8188737748,0.1880204698
-14.2987093817,47.1597468836,1506367133.74008,0.0274879932,0.7302625025,0.0339310062
-14.6905401631,46.5354516427,1506367133.77124,0.0311560631,0.3918307815,0.6242952409
-14.3110986224,46.4630824101,1506367133.79124,0.0199980736,0.3794415408,0.0723692325
-14.9184134914,46.0280573812,1506367133.8226,0.0313618183,0.6073148691,0.4350250289
-15.002419057,45.3458448752,1506367133.84511,0.0225081444,0.0840055656,0.6822125061
35.2747600651,84.4744656353,1506367133.86511,0.0200049877,50.2771791221,39.1286207601
-16.1102861341,42.8161577386,1506367133.89136,0.0262448788,51.3850461992,41.6583078967
-16.3054054224,41.7980362795,1506367133.92144,0.0300869942,0.1951192883,1.018121459
-16.6037391039,39.1295340867,1506367133.94272,0.0212700367,0.2983336815,2.6685021928
-16.4394312534,37.5024672455,1506367133.96396,0.0212481022,0.1643078505,1.6270668412
-15.7821121401,35.8135497446,1506367133.98514,0.021173954,0.6573191133,1.6889175009
-15.6380318078,33.8959361862,1506367134.00398,0.0188450813,0.1440803323,1.9176135584
-14.5706012664,30.1477117392,1506367134.02759,0.023608923,1.0674305414,3.748224447
-13.9421358163,27.8005590763,1506367134.05762,0.0300290585,0.6284654501,2.3471526629
-13.785608404,26.9636960507,1506367134.08761,0.0299918652,0.1565274123,0.8368630256
-12.9152550122,25.607267288,1506367134.11759,0.0299730301,0.8703533918,1.3564287627
-12.4168762393,25.5592248698,1506367134.14641,0.028824091,0.4983787729,0.0480424182
-12.4348150313,26.2624443329,1506367134.17893,0.0325210094,0.017938792,0.7032194631
-12.6246525231,26.3975137867,1506367134.19754,0.0186090469,0.1898374918,0.1350694539
-12.1984809239,26.9958809249,1506367134.21753,0.0199899673,0.4261715992,0.5983671382
-12.4278408227,27.1318197753,1506367134.2452,0.0276679993,0.2293598988,0.1359388503
-12.8130233145,27.7527257477,1506367134.26767,0.0224750042,0.3851824917,0.6209059724
-12.5093944808,28.5961335972,1506367134.29021,0.0225329399,0.3036288337,0.8434078495
-12.5093944808,28.5961335972,1506367134.32893,0.0387220383,0,0
-12.5570860294,29.9935922299,1506367134.36015,0.0312209129,0.0476915487,1.3974586327
-12.0861127935,30.6204838072,1506367134.39144,0.0312931538,0.470973236,0.6268915773
-12.3752567002,31.1035528762,1506367134.42013,0.0286879539,0.2891439068,0.483069069
-12.1004829093,31.7365033931,1506367134.43885,0.0187239647,0.2747737909,0.6329505169
-11.5279186301,31.8023887997,1506367134.46019,0.0213410854,0.5725642792,0.0658854066
-11.4014512759,31.9952864744,1506367134.48386,0.023665905,0.1264673542,0.1928976747
-10.9484974517,32.2261895016,1506367134.50265,0.0187909603,0.4529538242,0.2309030272
-10.8895648461,32.1506638952,1506367134.52393,0.0212790966,0.0589326055,0.0755256063
-10.7805784672,32.1550862264,1506367134.54385,0.0199148655,0.108986379,0.0044223312
-10.5860693995,32.082891264,1506367134.57005,0.0262060165,0.1945090676,0.0721949624
-11.0021377183,32.4410414447,1506367134.59379,0.0237390995,0.4160683188,0.3581501807
-10.4125907428,33.2561063304,1506367134.61377,0.0199790001,0.5895469755,0.8150648856
-10.4125907428,33.2561063304,1506367134.63126,0.0174880028,0,0
-10.850117542,34.4339341692,1506367134.6551,0.0238449574,0.4375267992,1.1778278388
-10.6910076467,37.6575686392,1506367134.68392,0.0288200378,0.1591098953,3.22363447
-9.8295581154,40.3822273466,1506367134.70379,0.0198659897,0.8614495313,2.7246587074
-9.6356286472,41.407105982,1506367134.72253,0.0187430382,0.1939294681,1.0248786354
-9.4815258745,42.4727945366,1506367134.74378,0.0212450027,0.1541027727,1.0656885546
-9.6604820405,43.1006082751,1506367134.76515,0.0213699341,0.178956166,0.6278137384
-9.7359877498,43.5828742936,1506367134.78631,0.0211670399,0.0755057092,0.4822660185
-9.7203954077,43.6589610138,1506367134.81502,0.0287108421,0.0155923421,0.0760867202
-10.7614329069,44.1639575405,1506367134.8351,0.0200760365,1.0410374992,0.5049965267
-10.6230243345,44.2405801977,1506367134.85387,0.0187649727,0.1384085724,0.0766226572
-11.0516574872,44.4437207153,1506367134.89266,0.0388000011,0.4286331527,0.2031405177
-11.3786177697,44.7033645675,1506367134.92512,0.0324580669,0.3269602825,0.2596438522
-12.1146045578,44.2396998435,1506367134.9476,0.0224790573,0.735986788,0.463664724
-12.18388553,43.9908087838,1506367134.96632,0.0187158585,0.0692809722,0.2488910597
-12.5219315431,43.6588764772,1506367134.98508,0.0187621117,0.3380460131,0.3319323067
-12.5769568352,43.1400712455,1506367135.01637,0.0312891006,0.0550252921,0.5188052316
-13.6452695799,41.3669627588,1506367135.04888,0.0325059891,1.0683127446,1.7731084867
-14.263708113,39.0314538775,1506367135.07761,0.0287299156,0.6184385331,2.3355088813
-14.4924711207,37.551324877,1506367135.10884,0.031236887,0.2287630077,1.4801290006
-15.1926754244,36.1537427618,1506367135.12888,0.0200409889,0.7002043036,1.3975821152
-15.1619828088,34.9685496344,1506367135.14885,0.0199680328,0.0306926156,1.1851931273
-15.2108635689,33.6391893806,1506367135.18013,0.0312771797,0.0488807601,1.3293602538
-15.3394448721,30.7840601719,1506367135.20385,0.0237219334,0.1285813032,2.8551292087
-15.2930360688,29.7794152432,1506367135.22766,0.0238099098,0.0464088033,1.0046449287
-15.6460498124,27.1421352898,1506367135.26392,0.0362570286,0.3530137437,2.6372799534
-15.4517079924,25.6512636618,1506367135.29136,0.0274441242,0.19434182,1.4908716281
-15.5914332145,24.9469078854,1506367135.31637,0.0250058174,0.139725222,0.7043557764
-14.9878283867,23.9509991934,1506367135.33507,0.0186979771,0.6036048278,0.995908692
-14.8948829734,23.6451761782,1506367135.35511,0.0200412273,0.0929454132,0.3058230152
-14.2961503542,23.5526911271,1506367135.37384,0.0187339783,0.5987326193,0.0924850511
-13.8229148851,23.6030287279,1506367135.39378,0.0199389458,0.4732354691,0.0503376008
-13.592363766,23.3193021659,1506367135.41386,0.0200779438,0.2305511191,0.283726562
-13.1695034205,23.7978512373,1506367135.43385,0.0199971199,0.4228603455,0.4785490714
-12.9226673161,24.255091378,1506367135.46514,0.0312898159,0.2468361045,0.4572401407
-12.8241841333,24.9136340056,1506367135.48641,0.0212621689,0.0984831828,0.6585426276
-11.779575199,25.29343247,1506367135.5076,0.0211918354,1.0446089343,0.3797984644
-11.779575199,25.29343247,1506367135.53015,0.022550106,0,0
-11.799506443,25.1528382578,1506367135.55147,0.0213198662,0.0199312439,0.1405942122
-10.8012554231,24.6405711004,1506367135.59765,0.0461831093,0.9982510199,0.5122671575
-10.3771932238,24.3057329771,1506367135.62015,0.0224950314,0.4240621993,0.3348381232
-9.780994742,24.114413595,1506367135.6476,0.0274529457,0.5961984818,0.1913193821
-9.7197344015,23.9444621775,1506367135.66763,0.0200350285,0.0612603404,0.1699514175
-9.6498891515,23.6290915888,1506367135.70267,0.0350348949,0.06984525,0.3153705887
-9.6783528742,23.8614018055,1506367135.73137,0.028701067,0.0284637226,0.2323102167
-9.3818737089,24.6060050424,1506367135.75138,0.0200059414,0.2964791653,0.7446032369
-9.3818737089,24.6060050424,1506367135.77013,0.0187520981,0,0
-9.1448967004,25.7633346592,1506367135.80135,0.0312230587,0.2369770084,1.1573296168
-9.304815617,26.4426624026,1506367135.82139,0.0200359821,0.1599189166,0.6793277434
-9.1747279524,28.4500270436,1506367135.8514,0.0300118923,0.1300876646,2.007364641
-9.1854923452,29.4877280701,1506367135.87385,0.0224490166,0.0107643928,1.0377010265
-8.8750726413,31.2367792405,1506367135.90253,0.0286779404,0.3104197039,1.7490511704
-8.8417822829,31.6913433471,1506367135.93,0.0274760723,0.0332903583,0.4545641066
-8.7617956741,32.0598745899,1506367135.965,0.0349960327,0.0799866089,0.3685312428
-8.9705989996,32.1629647305,1506367135.99374,0.0287389755,0.2088033255,0.1030901406
-9.401085994,32.2538311851,1506367136.02756,0.0338249207,0.4304869944,0.0908664546
-9.8644820983,32.463713471,1506367136.05759,0.0300290585,0.4633961043,0.2098822859
-9.9566470282,32.7155626664,1506367136.0851,0.0275130272,0.0921649298,0.2518491954
-10.2499266021,32.6580770647,1506367136.11001,0.0249109268,0.2932795739,0.0574856017
-10.0910648385,32.6615301525,1506367136.13632,0.026307106,0.1588617636,0.0034530877
-10.1636061221,32.6636293056,1506367136.15511,0.018791914,0.0725412836,0.0020991532
-10.2999693979,32.2040122567,1506367136.17381,0.0186970234,0.1363632758,0.459617049
-10.6318911944,32.0749821525,1506367136.19632,0.0225081444,0.3319217965,0.1290301042
-10.8626643685,31.9813239325,1506367136.21761,0.0212888718,0.230773174,0.09365822
-10.5957241435,31.8625753333,1506367136.23632,0.0187101364,0.2669402249,0.1187485992
-11.0721753711,30.5263514634,1506367136.26632,0.0300037861,0.4764512276,1.3362238699
-11.1516259565,29.8636277496,1506367136.28625,0.019931078,0.0794505854,0.6627237138
-11.0456648492,29.2226990102,1506367136.30631,0.0200610161,0.1059611073,0.6409287394
-10.8152049821,28.0456398707,1506367136.32628,0.0199639797,0.2304598671,1.1770591395
-10.5847964374,27.6115184315,1506367136.35875,0.0324690342,0.2304085447,0.4341214392
-10.231279982,26.819968975,1506367136.38887,0.030121088,0.3535164555,0.7915494565
-10.5818070153,25.2601704765,1506367136.40752,0.0186488628,0.3505270333,1.5597984985
-10.8476765398,24.6319976679,1506367136.43125,0.0237300396,0.2658695245,0.6281728086
-11.3327775951,24.2258892305,1506367136.45009,0.0188379288,0.4851010553,0.4061084374
-11.3954148482,24.9013784018,1506367136.4776,0.0275139809,0.0626372531,0.6754891713
-12.3847648003,25.7657238854,1506367136.51125,0.0336520672,0.9893499521,0.8643454836
-12.9242169893,26.2931856332,1506367136.53749,0.0262389183,0.5394521889,0.5274617478
-13.678247005,27.2813347718,1506367136.56134,0.0238461494,0.7540300158,0.9881491386
-14.2247824605,27.6842486036,1506367136.58259,0.0212500095,0.5465354554,0.4029138317
-14.6851997543,28.2666296424,1506367136.60138,0.0187928677,0.4604172938,0.5823810388
-15.2729658563,29.1433872314,1506367136.62251,0.0211331844,0.587766102,0.876757589
-15.6660368908,29.503821622,1506367136.64261,0.0200939178,0.3930710345,0.3604343907
-15.6250749955,29.5840066714,1506367136.66133,0.0187249184,0.0409618954,0.0801850493
-16.008645059,30.2643944443,1506367136.68133,0.0199971199,0.3835700636,0.6803877729
-16.0105600758,31.7905476954,1506367136.70132,0.019990921,0.0019150168,1.5261532511
-16.0928492016,32.2638327549,1506367136.72397,0.022646904,0.0822891258,0.4732850595
-16.1897096772,32.599637346,1506367136.74256,0.0185940266,0.0968604756,0.3358045911
-16.3553198069,32.6002877318,1506367136.76269,0.020127058,0.1656101297,0.0006503857
-15.8613168016,32.1726071776,1506367136.78398,0.021296978,0.4940030053,0.4276805541
-15.7181445398,31.7857219326,1506367136.80757,0.023581028,0.1431722618,0.386885245
-14.7972839532,31.0670725954,1506367136.83897,0.0314021111,0.9208605867,0.7186493372
-14.7087468737,30.1422428377,1506367136.88629,0.0473179817,0.0885370794,0.9248297577
-14.277385183,28.5129467213,1506367136.91758,0.0312960148,0.4313616908,1.6292961164
-14.0512040628,27.5865407499,1506367136.93759,0.0200068951,0.2261811201,0.9264059714
-14.2246806272,26.5635814578,1506367136.96633,0.0287399292,0.1734765644,1.0229592921
-14.3230914059,26.2370298521,1506367136.98631,0.0199801922,0.0984107787,0.3265516057
-14.2844234625,25.4943017584,1506367137.01893,0.0326178074,0.0386679434,0.7427280936
-14.06773658,25.1067690468,1506367137.04014,0.0212171078,0.2166868825,0.3875327116
-13.952135899,24.239443505,1506367137.06762,0.0274779797,0.115600681,0.8673255418
-13.7740817409,24.4108776211,1506367137.10138,0.0337541103,0.1780541581,0.171434116
-13.6037824899,24.5638976895,1506367137.12007,0.0186958313,0.170299251,0.1530200684
-12.8562713191,25.1529963588,1506367137.14007,0.0199999809,0.7475111708,0.5890986693
-13.3468979467,25.4008621613,1506367137.16256,0.0224909782,0.4906266276,0.2478658025
-13.3257565003,25.770934089,1506367137.18249,0.019931078,0.0211414463,0.3700719277
-13.1331624242,26.3374745948,1506367137.21396,0.0314660072,0.1925940761,0.5665405058
-12.9329039311,26.9194749241,1506367137.23258,0.0186240673,0.2002584931,0.5820003293
-12.9329039311,26.9194749241,1506367137.24999,0.0174088478,0,0
-13.3742481449,27.9631122293,1506367137.27252,0.0225241184,0.4413442138,1.0436373052
-13.2949028786,28.487298058,1506367137.29247,0.0199549198,0.0793452664,0.5241858287
-13.6645102666,28.6174601651,1506367137.31122,0.0187540054,0.3696073881,0.1301621071
-13.3927712962,28.7970398824,1506367137.33623,0.0250041485,0.2717389704,0.1795797173
-13.1735268804,29.9088371468,1506367137.36385,0.0276238918,0.2192444158,1.1117972644
-12.8066098086,31.323675065,1506367137.38387,0.0200181007,0.3669170718,1.4148379182
-12.4612534222,32.1431334886,1506367137.40512,0.0212450027,0.3453563865,0.8194584235
-12.6074153841,32.8407457537,1506367137.42507,0.019949913,0.1461619619,0.6976122651
-12.3031490459,33.9764285939,1506367137.44897,0.0239040852,0.3042663382,1.1356828402
-12.1875782782,35.7852822637,1506367137.47635,0.0273759365,0.1155707677,1.8088536699
-12.5142227456,36.7749121461,1506367137.50502,0.028676033,0.3266444674,0.9896298824
-12.4452781923,36.9359544233,1506367137.53009,0.0250649452,0.0689445533,0.1610422772
-12.6070018193,36.648791051,1506367137.5501,0.0200109482,0.161723627,0.2871633723
-12.7771743601,36.3268844589,1506367137.56748,0.0173821449,0.1701725408,0.3219065921
-12.6717975219,36.3642202961,1506367137.58753,0.0200479031,0.1053768381,0.0373358372
-12.6342544111,36.0009561133,1506367137.60633,0.0188040733,0.0375431109,0.3632641827
-12.8570620612,35.4714661846,1506367137.62895,0.0226168633,0.2228076502,0.5294899287
-13.1371118357,34.9907298956,1506367137.64758,0.0186350346,0.2800497745,0.4807362891
-13.4169609924,34.6597125614,1506367137.66894,0.0213570595,0.2798491567,0.3310173341
-13.753982483,34.111588756,1506367137.68759,0.0186488628,0.3370214907,0.5481238055
-14.4223526033,33.3415581217,1506367137.71758,0.0299861431,0.6683701203,0.7700306343
-14.8245776625,31.649269429,1506367137.74133,0.0237569809,0.4022250592,1.6922886928
-14.7259526029,30.8352777819,1506367137.76132,0.0199849606,0.0986250596,0.813991647
-14.889815953,29.8480467371,1506367137.78006,0.0187420845,0.1638633501,0.9872310449
-15.2773535016,28.9778575631,1506367137.79894,0.0188839436,0.3875375486,0.870189174
-15.1503095637,26.9090144316,1506367137.83014,0.0312008858,0.1270439379,2.0688431316
-15.0009925579,26.5097582695,1506367137.85013,0.0199801922,0.1493170059,0.399256162
-14.9445938895,25.460645078,1506367137.874,0.0238769054,0.0563986684,1.0491131916
-14.5864748601,25.3909322781,1506367137.90013,0.0261321068,0.3581190294,0.0697127999
-14.5703163178,25.0528149658,1506367137.92014,0.0200088024,0.0161585423,0.3381173123
-14.9063594885,24.8458334909,1506367137.94262,0.02247715,0.3360431707,0.2069814749
