6.3928563432,-14.2893063742,1506365905.13421,Time,X,Y,,
8.0520021483,0.5965154385,1506365911.78181,0.0236680508,0.0968279012,0.0802975712,,
7.4173239191,1.0670532802,1506365911.80931,0.0275018215,0.6346782292,0.4705378417,,
7.2123269007,1.6100540675,1506365911.82806,0.0187470913,0.2049970184,0.5430007873,,
7.0312443882,1.8635881013,1506365911.8493,0.0212459564,0.1810825125,0.2535340339,,
6.8924783579,1.9742626048,1506365911.8718,0.0225000381,0.1387660303,0.1106745034,,
6.4825576786,2.377420002,1506365911.89056,0.0187530518,0.4099206792,0.4031573973,,
6.1797450067,3.154515017,1506365911.91055,0.0199978352,0.3028126719,0.777095015,,
6.2531003628,3.5140732266,1506365911.92931,0.0187511444,0.073355356,0.3595582095,,
6.0802727347,3.8538488299,1506365911.94931,0.0199999809,0.1728276281,0.3397756033,,
6.0077771604,4.1646104325,1506365911.97182,0.0225129128,0.0724955742,0.3107616026,,
5.3967964426,4.4693928703,1506365911.99057,0.0187470913,0.6109807178,0.3047824378,,
5.4880078144,4.3909991028,1506365912.01181,0.021239996,0.0912113717,0.0783937675,,
5.3100147104,4.6757998,1506365912.0318,0.0199968815,0.177993104,0.2848006972,,
5.051683916,4.7262607413,1506365912.05305,0.0212500095,0.2583307944,0.0504609414,,
4.7380115718,5.2265608654,1506365912.07191,0.0188581944,0.3136723441,0.5003001241,,
4.9071838623,5.2767812428,1506365912.09062,0.0187129974,0.1691722904,0.0502203773,,
4.7451935995,5.5323867547,1506365912.11312,0.0224938393,0.1619902628,0.2556055119,,
4.8523872519,5.6743329972,1506365912.13306,0.0199429989,0.1071936524,0.1419462425,,
4.6087405693,5.6331814116,1506365912.15304,0.0199780464,0.2436466826,0.0411515856,,
4.2952567848,5.7529186742,1506365912.17307,0.0200259686,0.3134837846,0.1197372626,,
4.0631528123,5.8650980898,1506365912.19554,0.0224781036,0.2321039725,0.1121794155,,
3.4606915105,6.0416912826,1506365912.2143,0.0187599659,0.6024613017,0.1765931929,,
2.9550193408,6.3217588943,1506365912.2343,0.0199990273,0.5056721697,0.2800676117,,
2.8008350599,6.8299799237,1506365912.2568,0.0225019455,0.1541842808,0.5082210294,,
2.3392867878,7.0102683197,1506365912.27681,0.0200009346,0.4615482721,0.180288396,,
2.1319219668,7.7473352895,1506365912.2968,0.0199980736,0.207364821,0.7370669698,,
1.7278893745,7.831464946,1506365912.3143,0.0174999237,0.4040325923,0.0841296565,,
1.3709022502,7.8384141069,1506365912.3468,0.0324959755,0.3569871243,0.0069491609,,
1.1112042173,7.9737938734,1506365912.36806,0.0212562084,0.2596980329,0.1353797665,,
1.2869784502,7.9251942164,1506365912.38807,0.0200099945,0.1757742329,0.048599657,,
1.1410721212,7.3325677444,1506365912.41557,0.0274999142,0.145906329,0.5926264719,,
0.7371274409,7.1666471661,1506365912.43681,0.0212450027,0.4039446804,0.1659205783,,
0.7111658667,7.051540828,1506365912.45682,0.0200049877,0.0259615742,0.1151063381,,
0.3093367763,6.628367475,1506365912.47806,0.0212490559,0.4018290903,0.4231733529,,
0.258254288,6.4579538036,1506365912.50806,0.0299978256,0.0510824883,0.1704136714,,
-55.0938257605,36.8456662338,1506365912.52805,0.0199890137,55.3520800486,30.3877124302,,
-0.3275656545,6.2321279211,1506365912.54932,0.0212709904,54.766260106,30.6135383127,,
-0.1777675844,6.6652596826,1506365912.56931,0.0199840069,0.1497980702,0.4331317615,,
0.4314522584,6.8444008095,1506365912.58931,0.0200049877,0.6092198428,0.1791411269,,
0.5563809662,7.4000592327,1506365912.61931,0.0300002098,0.1249287078,0.5556584232,,
0.9579118585,7.7030996997,1506365912.63931,0.0199959278,0.4015308923,0.3030404671,,
0.7261681006,7.826395167,1506365912.6593,0.0199949741,0.2317437579,0.1232954672,,
1.404457283,8.5769325005,1506365912.6943,0.0349988937,0.6782891825,0.7505373336,,
1.3207229413,9.5077059886,1506365912.72055,0.0262532234,0.0837343417,0.9307734881,,
1.4932454626,10.0797107841,1506365912.74305,0.0224947929,0.1725225213,0.5720047955,,
1.260490202,10.5653012781,1506365912.7618,0.0187501907,0.2327552607,0.485590494,,
1.4321593492,11.2420120556,1506365912.78305,0.0212550163,0.1716691472,0.6767107775,,
1.8308472134,12.3234109187,1506365912.80183,0.0187737942,0.3986878642,1.0813988632,,
1.6793525161,12.5075494538,1506365912.8218,0.0199711323,0.1514946973,0.1841385351,,
1.7556075298,12.9408821034,1506365912.84306,0.0212600231,0.0762550137,0.4333326495,,
1.6797835839,12.7698096585,1506365912.86439,0.0213298798,0.0758239459,0.1710724448,,
1.9123422214,12.8559586348,1506365912.88561,0.0212190151,0.2325586375,0.0861489763,,
2.1175791687,12.8976875387,1506365912.90431,0.0187039375,0.2052369473,0.041728904,,
2.1740589495,12.4697913859,1506365912.9244,0.02008605,0.0564797808,0.4278961529,,
2.0517193075,12.598459022,1506365912.94436,0.0199651718,0.122339642,0.1286676361,,
2.467164241,12.1092495629,1506365912.96434,0.019974947,0.4154449335,0.4892094591,,
2.253531528,12.2121658122,1506365912.99684,0.0324969292,0.2136327129,0.1029162493,,
2.2492616007,12.4764421918,1506365913.01559,0.0187520981,0.0042699273,0.2642763795,,
2.478730668,12.58021467,1506365913.03558,0.0199918747,0.2294690673,0.1037724783,,
2.6545927841,12.5291894981,1506365913.05558,0.0199999809,0.1758621161,0.0510251719,,
2.98682001,12.5554949111,1506365913.07808,0.0225050449,0.3322272259,0.0263054131,,
2.7397308747,12.3347836383,1506365913.10434,0.0262548923,0.2470891353,0.2207112728,,
2.8904997192,12.0976715227,1506365913.12684,0.0224962234,0.1507688445,0.2371121156,,
3.1235888962,11.9450700568,1506365913.14683,0.0199987888,0.2330891771,0.1526014659,,
3.3505967264,12.0144371104,1506365913.18309,0.0362610817,0.2270078302,0.0693670535,,
2.8473449752,12.7409315793,1506365913.20809,0.0249969959,0.5032517513,0.726494469,,
2.9718491789,13.0718277876,1506365913.22805,0.0199620724,0.1245042037,0.3308962083,,
2.7406868259,12.9376816733,1506365913.24936,0.0213019848,0.231162353,0.1341461143,,
3.3921182189,12.9898722077,1506365913.26936,0.020004034,0.651431393,0.0521905344,,
3.8668073177,12.0382461893,1506365913.28936,0.0199949741,0.4746890988,0.9516260184,,
4.098258239,11.7236083249,1506365913.30936,0.0200009346,0.2314509212,0.3146378643,,
4.4278061577,11.3775102314,1506365913.3306,0.0212481022,0.3295479188,0.3460980935,,
4.9523611115,11.1132638547,1506365913.34929,0.0186839104,0.5245549538,0.2642463768,,
5.6544442628,10.2386755385,1506365913.37052,0.0212309361,0.7020831513,0.8745883161,,
6.2819760794,9.7800560842,1506365913.3906,0.02008605,0.6275318166,0.4586194543,,
6.7579704081,9.3754262608,1506365913.41303,0.0224270821,0.4759943287,0.4046298235,,
7.1939378871,8.9594304535,1506365913.43179,0.0187568665,0.435967479,0.4159958073,,
8.0569120237,8.2570363816,1506365913.45177,0.0199780464,0.8629741366,0.7023940719,,
8.6952417315,7.8311956413,1506365913.47179,0.0200269222,0.6383297078,0.4258407404,,
9.8666167569,6.5729656123,1506365913.49429,0.0224990845,1.1713750254,1.258230029,,
9.8666167569,6.5729656123,1506365913.51181,0.0175161362,0,0,,
10.9043860188,5.2194841895,1506365913.54307,0.0312559605,1.0377692619,1.3534814228,,
11.2440780283,4.1894805628,1506365913.56555,0.0224888325,0.3396920094,1.0300036268,,
11.6687689498,3.8234893982,1506365913.58305,0.0174911022,0.4246909215,0.3659911646,,
12.3058442746,3.274771615,1506365913.60305,0.0200009346,0.6370753248,0.5487177832,,
12.7712717939,2.6619966298,1506365913.62432,0.021269083,0.4654275193,0.6127749852,,
13.2034875699,2.1841266036,1506365913.65431,0.029998064,0.432215776,0.4778700261,,
13.5347734191,2.0637385436,1506365913.6768,0.0224859715,0.3312858493,0.1203880601,,
13.4632062104,1.8638898449,1506365913.70555,0.0287480354,0.0715672087,0.1998486986,,
13.7239549249,1.7324192143,1506365913.72678,0.0212287903,0.2607487145,0.1314706306,,
13.3009564851,1.8023613855,1506365913.74553,0.0187511444,0.4229984398,0.0699421712,,
11.8691242882,1.7305244333,1506365913.77318,0.0276498795,1.4318321969,0.0718369522,,
11.3664963762,1.7398319632,1506365913.79806,0.024887085,0.5026279121,0.0093075299,,
10.5641441638,2.0106012524,1506365913.82182,0.0237588882,0.8023522124,0.2707692892,,
10.5267079134,2.2283330215,1506365913.84679,0.0249640942,0.0374362504,0.2177317691,,
10.2926646953,2.3149593368,1506365913.86931,0.0225200653,0.2340432181,0.0866263153,,
9.981162521,2.7703431282,1506365913.8993,0.0299890041,0.3115021743,0.4553837913,,
9.6190913605,2.984415458,1506365913.91818,0.0188848972,0.3620711605,0.2140723299,,
9.389478837,3.2428880925,1506365913.93818,0.0199971199,0.2296125235,0.2584726345,,
9.278241194,3.4538369558,1506365913.95818,0.0200009346,0.1112376429,0.2109488633,,
9.737943764,3.5085558321,1506365913.97818,0.0200018883,0.45970257,0.0547188763,,
10.0596085172,3.6511928302,1506365914.01057,0.0323860645,0.3216647532,0.1426369981,,
9.8082793756,3.7058240352,1506365914.02932,0.0187499523,0.2513291416,0.0546312049,,
10.103231716,3.5930429669,1506365914.04928,0.0199620724,0.2949523404,0.1127810683,,
10.3941062568,3.5294870514,1506365914.07179,0.0225129128,0.2908745407,0.0635559155,,
10.3273871792,3.5989493821,1506365914.09054,0.0187520981,0.0667190775,0.0694623307,,
9.9858620855,3.5229346479,1506365914.11057,0.0200219154,0.3415250938,0.0760147342,,
10.3727067647,3.698203162,1506365914.13429,0.0237281322,0.3868446792,0.1752685141,,
10.4792856301,4.3663568363,1506365914.16317,0.0288770199,0.1065788654,0.6681536743,,
10.2936030927,5.3090260708,1506365914.19318,0.030009985,0.1856825374,0.9426692345,,
10.1860850479,5.7864971669,1506365914.21179,0.0186040401,0.1075180448,0.4774710961,,
10.8030587346,6.106198542,1506365914.24178,0.0299959183,0.6169736866,0.3197013751,,
11.0840531413,5.6919488169,1506365914.27178,0.0300030708,0.2809944067,0.4142497251,,
11.1624427692,5.1710205095,1506365914.29179,0.0200018883,0.0783896279,0.5209283074,,
10.3591917532,3.7543153634,1506365914.31428,0.0224981308,0.803251016,1.416705146,,
10.7899978851,3.1249581686,1506365914.34317,0.0288898945,0.430806132,0.6293571948,,
11.5652387758,1.816635006,1506365914.36683,0.0236549377,0.7752408907,1.3083231627,,
11.4964311981,1.5777940662,1506365914.3943,0.0274720192,0.0688075778,0.2388409397,,
11.6871010484,1.8737134543,1506365914.41556,0.0212540627,0.1906698503,0.295919388,,
12.0792130336,2.6457516735,1506365914.43555,0.0199899673,0.3921119852,0.7720382192,,
11.8291917004,3.4093824606,1506365914.45306,0.0175111294,0.2500213332,0.763630787,,
11.4784982629,4.7081750801,1506365914.47553,0.0224759579,0.3506934374,1.2987926195,,
11.3906369064,5.5483968413,1506365914.49428,0.0187489986,0.0878613566,0.8402217612,,
11.3005855885,6.0441230427,1506365914.51554,0.0212578773,0.0900513179,0.4957262013,,
11.0569387825,6.4022904087,1506365914.53816,0.0226240158,0.243646806,0.3581673661,,
10.2803670982,7.2875613067,1506365914.56554,0.0273721218,0.7765716843,0.8852708979,,
9.7212771506,7.612842234,1506365914.58563,0.0200970173,0.5590899477,0.3252809273,,
8.7330669314,8.045248109,1506365914.61825,0.0326199532,0.9882102191,0.4324058749,,
8.5893824902,8.4346844455,1506365914.63687,0.0186190605,0.1436844412,0.3894363365,,
8.3772171097,8.9291120152,1506365914.65825,0.021378994,0.2121653805,0.4944275697,,
8.5692352788,9.3390465332,1506365914.67678,0.0185267925,0.1920181692,0.4099345181,,
8.5697389508,9.8187769041,1506365914.69815,0.0213711262,0.000503672,0.4797303709,,
8.3773990447,10.7649761175,1506365914.71815,0.0199999809,0.1923399061,0.9461992134,,
8.7988967428,11.0595587828,1506365914.73929,0.0211420059,0.4214976982,0.2945826653,,
9.2001795352,11.3944461019,1506365914.75928,0.0199899673,0.4012827924,0.3348873191,,
9.0507696709,11.4772641492,1506365914.78054,0.0212609768,0.1494098643,0.0828180473,,
9.7062475352,11.0660374914,1506365914.79928,0.018736124,0.6554778642,0.4112266578,,
8.9452665861,10.6895980337,1506365914.82069,0.0214099884,0.7609809491,0.3764394577,,
8.9499678706,10.2400286483,1506365914.84055,0.0198600292,0.0047012845,0.4495693853,,
8.510311373,9.4386551073,1506365914.85928,0.0187318325,0.4396564975,0.801373541,,
8.2860606412,8.2376810283,1506365914.88183,0.0225481987,0.2242507319,1.2009740791,,
7.9214807797,7.5273646136,1506365914.90047,0.0186378956,0.3645798615,0.7103164147,,
8.0248034166,6.8312957086,1506365914.92055,0.0200800896,0.103322637,0.696068905,,
8.0581106179,5.4252240736,1506365914.95173,0.0311868191,0.0333072012,1.406071635,,
8.0946605602,4.4498353778,1506365914.97316,0.0214271545,0.0365499424,0.9753886958,,
8.2475965183,3.7006340392,1506365914.99316,0.0199999809,0.1529359581,0.7492013386,,
8.6213381827,1.9667964875,1506365915.02315,0.0299859047,0.3737416644,1.7338375517,,
8.8330054334,0.5498439121,1506365915.04316,0.0200140476,0.2116672507,1.4169525754,,
9.0598392976,-0.2657419753,1506365915.06553,0.0223679543,0.2268338641,0.8155858874,,
9.1316756252,-0.6941367381,1506365915.08429,0.0187609196,0.0718363277,0.4283947628,,
9.0685714188,-1.148424632,1506365915.10431,0.0200190544,0.0631042064,0.4542878939,,
8.7494897041,-1.964713152,1506365915.12563,0.0213210583,0.3190817147,0.81628852,,
8.8086906357,-1.7873667589,1506365915.14429,0.0186600685,0.0592009315,0.177346393,,
8.8398070766,-2.0157094016,1506365915.16554,0.0212509632,0.0311164409,0.2283426427,,
8.83471503,-1.9342839625,1506365915.18683,0.0212919712,0.0050920466,0.0814254391,,
8.5404342465,-2.2028569635,1506365915.20555,0.0187160969,0.2942807835,0.268573001,,
7.9093727208,-2.1091317435,1506365915.22554,0.0199940205,0.6310615256,0.09372522,,
8.0388694866,-2.0157475837,1506365915.24554,0.0200009346,0.1294967658,0.0933841598,,
8.0047493068,-1.9734915135,1506365915.26554,0.0199959278,0.0341201798,0.0422560701,,
7.9962878903,-1.4631462939,1506365915.28678,0.0212440491,0.0084614165,0.5103452197,,
7.6615457467,-1.3954958177,1506365915.30816,0.0213799477,0.3347421436,0.0676504761,,
7.917332041,-0.9409475017,1506365915.3268,0.0186340809,0.2557862944,0.4545483161,,
7.7072806964,-0.4853778959,1506365915.34679,0.0199959278,0.2100513446,0.4555696058,,
7.0862742827,0.1717419409,1506365915.3668,0.0200049877,0.6210064137,0.6571198368,,
7.3671901782,0.4799248707,1506365915.38825,0.0214519501,0.2809158955,0.3081829298,,
6.9921201468,1.0053116296,1506365915.40825,0.0199990273,0.3750700314,0.5253867588,,
6.8619453784,1.4497712937,1506365915.42827,0.0200190544,0.1301747684,0.4444596642,,
7.2302237044,2.3717272175,1506365915.44949,0.0212268829,0.368278326,0.9219559238,,
7.1753935914,2.9344430213,1506365915.47061,0.0211172104,0.054830113,0.5627158038,,
7.1756033396,3.257167248,1506365915.48937,0.0187540054,0.0002097483,0.3227242266,,
6.9897514703,3.5349553301,1506365915.50936,0.0199949741,0.1858518693,0.2777880822,,
7.4618094829,4.0793883619,1506365915.53195,0.0225849152,0.4720580126,0.5444330318,,
7.242830302,4.3911801723,1506365915.5507,0.0187499523,0.2189791809,0.3117918104,,
7.3535438697,4.5580047743,1506365915.57072,0.0200209618,0.1107135677,0.166824602,,
7.1262196943,4.6790665447,1506365915.59073,0.0200099945,0.2273241754,0.1210617704,,
7.1057838796,4.8056948974,1506365915.61323,0.0225059986,0.0204358147,0.1266283527,,
7.2678362357,4.8394050028,1506365915.63199,0.018761158,0.1620523561,0.0337101054,,
7.1477545467,4.8336585471,1506365915.65323,0.0212349892,0.1200816889,0.0057464557,,
7.1136281841,4.949509659,1506365915.67323,0.0199980736,0.0341263627,0.115851112,,
6.7330324425,5.4376625882,1506365915.69321,0.0199828148,0.3805957416,0.4881529292,,
6.4728595306,5.4312130797,1506365915.71321,0.020004034,0.2601729119,0.0064495085,,
6.4728595306,5.4312130797,1506365915.74436,0.0311491489,0,0,,
6.021370982,5.7993996271,1506365915.76691,0.0225479603,0.4514885486,0.3681865474,,
6.021370982,5.7993996271,1506365915.78441,0.0174980164,0,0,,
5.7873466124,5.9690551328,1506365915.80568,0.0212709904,0.2340243696,0.1696555058,,
5.9162071313,6.0938161927,1506365915.82566,0.0199790001,0.1288605189,0.1247610598,,
5.5533279142,6.4329073827,1506365915.84679,0.0211308002,0.3628792171,0.33909119,,
5.9065619416,6.8371057116,1506365915.87054,0.0237491131,0.3532340274,0.4041983288,,
6.2033631245,7.8255782855,1506365915.89692,0.0263800621,0.2968011829,0.9884725739,,
6.5172217411,8.491691281,1506365915.91691,0.0199899673,0.3138586166,0.6661129956,,
7.3679085516,9.2052440948,1506365915.93815,0.0212469101,0.8506868105,0.7135528137,,
7.7061813694,9.777017591,1506365915.9594,0.0212481022,0.3382728178,0.5717734962,,
7.7567317139,10.3185855291,1506365915.98065,0.0212509632,0.0505503445,0.5415679381,,
7.7205705861,10.9975248774,1506365916.00191,0.0212569237,0.0361611279,0.6789393483,,
7.4949520883,11.5987861214,1506365916.02189,0.0199790001,0.2256184978,0.601261244,,
7.643961118,11.9983891221,1506365916.04074,0.0188481808,0.1490090296,0.3996030007,,
7.5525170544,12.4912626207,1506365916.05948,0.0187449455,0.0914440635,0.4928734986,,
7.3569968203,12.7794398576,1506365916.0795,0.0200200081,0.1955202342,0.2881772368,,
7.0683108321,13.7530042078,1506365916.10076,0.021258831,0.2886859881,0.9735643502,,
7.1946445779,14.2552622132,1506365916.1207,0.0199351311,0.1263337458,0.5022580054,,
7.254703486,14.5885084158,1506365916.14076,0.0200669765,0.0600589081,0.3332462026,,
7.2070566287,15.070701715,1506365916.16077,0.0200049877,0.0476468573,0.4821932992,,
6.8450419082,15.6798925807,1506365916.19201,0.0312449932,0.3620147205,0.6091908657,,
6.761042575,16.0242679094,1506365916.21195,0.0199401379,0.0839993332,0.3443753287,,
6.7076863717,16.1327264205,1506365916.23188,0.0199298859,0.0533562033,0.1084585111,,
6.4193431649,16.2652389772,1506365916.25316,0.0212709904,0.2883432068,0.1325125567,,
6.312057439,16.6392394106,1506365916.27317,0.0200099945,0.107285726,0.3740004334,,
5.5860820119,17.7377156365,1506365916.29309,0.0199279785,0.7259754271,1.0984762259,,
5.0137198945,18.4127793986,1506365916.31316,0.0200619698,0.5723621174,0.6750637621,,
4.9350430436,19.115151279,1506365916.33316,0.0200061798,0.0786768509,0.7023718804,,
4.3635796049,19.5265992016,1506365916.35316,0.0199987888,0.5714634387,0.4114479226,,
3.9818061588,20.2762601461,1506365916.37566,0.0224990845,0.3817734461,0.7496609445,,
3.8038858969,20.3141272329,1506365916.39566,0.0200030804,0.1779202619,0.0378670868,,
3.8068435848,20.0982314192,1506365916.41442,0.0187528133,0.0029576879,0.2158958137,,
3.883714025,19.9210339569,1506365916.43566,0.0212471485,0.0768704402,0.1771974623,,
3.6270082017,19.4806326405,1506365916.45566,0.0200009346,0.2567058233,0.4404013164,,
3.8291909099,19.2200071884,1506365916.47566,0.0199990273,0.2021827082,0.2606254521,,
4.1698287861,18.7782016324,1506365916.49689,0.0212259293,0.3406378761,0.441805556,,
4.2024990745,18.3645209784,1506365916.51689,0.0199980736,0.0326702884,0.413680654,,
4.7346825894,17.6046364826,1506365916.53691,0.0200219154,0.5321835149,0.7598844958,,
4.6308576736,17.5652219802,1506365916.5569,0.0199930668,0.1038249158,0.0394145024,,
5.1442621146,17.3299093987,1506365916.57688,0.0199830532,0.513404441,0.2353125815,,
5.2427906143,17.0674496001,1506365916.59815,0.0212619305,0.0985284997,0.2624597986,,
5.7249802045,15.9144697379,1506365916.62065,0.0225019455,0.4821895902,1.1529798621,,
5.9260896773,15.6254123693,1506365916.6394,0.0187489986,0.2011094728,0.2890573687,,
6.3552962015,15.3431112061,1506365916.66815,0.028758049,0.4292065242,0.2823011632,,
6.3338620222,15.0673453407,1506365916.68815,0.0199940205,0.0214341793,0.2757658654,,
